R,A1,A2,A3,Q1,Q2,Q3,Q4
0.63912629106259,1,0,0,1.9323358833154258,0.6114277731765335,-0.32180424709732147,6.169631316205178
0.3790421166329096,1,1,0,2.4926529609936976,2.9492160292582312,-4.425629285972731,3.00941428599506
0.5454986480820051,1,1,0,-0.12057281519035848,2.172315193552412,6.170446047783613,-0.17288010780030177
0.35976844263980734,0,1,1,-6.438802049699674,2.972482431145581,1.675495588350623,0.21101654117406704
0.7014180951316338,0,0,1,2.2103519920879076,1.4938746297636103,-1.9969204446823143,-0.5543820472242109
0.39760660160069305,1,0,1,-0.94656226033316,1.6330234415128435,-1.2209060157771694,-0.789350190706423
0.39020956158613423,0,1,0,7.051982282519367,2.365050868300401,-0.1206490503506312,0.8919663214725019
0.31664361468695834,1,1,0,1.8092495710148526,0.17204684680562876,-4.023465957419456,6.4298136651633016
0.33805674758608917,0,1,0,-0.5384790238974939,1.0428656748912353,-1.7633119317381123,-0.1558739596945664
0.5169506814264396,0,1,1,3.38789760534675,0.7642064918417856,1.8384016467123858,-0.7640062714191462
0.37466927007674616,0,1,1,0.404196968717048,2.069261338026661,-1.108843643145361,-2.0253769660827894
0.5470106987422304,1,1,0,-6.49356073509056,2.53395523723553,4.154237328180676,-2.7545208700716657
0.5392860792881655,1,1,0,-2.07438590391918,2.0467815168196877,-0.40498534483749793,1.4776968824141008
0.4016336602354091,0,0,1,5.2527476745632065,1.4443862912596326,2.263416852289344,6.9868921036858005
0.5657369113516452,1,0,0,-1.1128035902624773,0.3738465748129248,-1.4382708284462897,-0.6728079765516715
0.38211814077314904,1,1,1,-3.9689559712136004,0.929002647733138,-3.875411766412201,3.6426419351873403
0.5459729703324712,1,0,1,1.7383714970532602,1.691579505287482,1.5638800190550959,2.3667653851860275
0.5270699295447289,1,1,0,5.34797319046772,1.1998084447010902,1.6268911356417304,0.08081577085607333
0.5175892376403616,0,0,0,-2.028116493735769,0.7509813253819626,-0.16685775607204206,1.5105215963396108
0.8452648404334399,1,1,0,3.659319589059909,0.5216986349315665,-2.243842971650155,3.200607855282267
0.8251899024538761,0,0,0,-0.3864449528027405,1.742602993306832,0.038313156245153315,-0.8782113737705981
0.7012562131161473,0,1,1,7.012503688194777,1.1594185204578586,-2.2224034717976475,-3.6148186965241798
0.07038747670212178,1,0,0,1.972346185204532,2.4440905441112895,0.304836681363279,1.7866892769872957
0.617344498344413,1,1,1,-0.8075907077177014,0.16771370430219157,2.167708191149411,1.364147170312565
0.5778438374842726,1,1,1,2.4267599994128237,0.5636740278884581,-0.7590657970809596,2.8832420844779616
0.17484056712954,0,0,1,-4.3863652210677415,1.90215506036551,-3.5940398285695325,-1.2622531457062212
0.41782914263828375,0,1,1,0.5638636872142415,1.7385500461575791,0.927503341755413,-0.24037238335844546
0.7084133260739337,0,1,0,-0.0868648252553256,2.5327940480343623,-3.00356927698353,3.734033662430506
0.17346739218480353,0,1,0,-1.077541866244733,2.7626913049971034,-3.4061827398302844,1.4284205832652725
0.7614120218709438,0,1,0,2.3987366178778227,1.260349763847224,-2.7462863555176074,2.591224515278433
0.32062887640633114,1,1,0,1.7828739032321366,1.8373855911936499,-1.9921420159612067,4.6948766759508525
0.5432620046550394,1,1,1,-2.231164756183333,0.38059086748438165,4.0529899472512385,0.2121177556615426
0.7004929126099371,1,0,1,3.3645476981308295,1.466610798143464,-3.1612451597503926,-1.1881771214699939
0.5048190393195874,1,1,1,-4.444982968359138,1.9293687620395317,-3.787794057229403,-2.52330302990737
0.5267034120367735,0,0,0,0.7858494131120738,1.8391370924238561,0.38154671968268766,6.869785200448817
0.6429670735744747,1,0,1,2.220865218074902,2.892255315484559,-0.9749524581607835,-1.3510027021039475
0.3497706412734922,0,0,1,2.803105044312602,1.0710173351482406,6.288778668547143,-1.3885812539031854
0.6320986663469258,1,1,1,-3.97828056286646,0.422974140210023,-1.4002736105089197,-4.532832218341669
0.22878449052306946,0,1,1,1.917194199462445,2.9581540891340152,-2.004608575985589,-3.580640617331343
0.6553847632194737,1,1,0,4.097870002287794,1.4786469275991556,-1.014234448693265,5.7860251824045825
0.4554414451685731,1,1,1,-3.8542224796342817,1.6934317956749603,3.3184746920407475,2.5715083620121075
0.2657459867907507,1,0,0,-3.4372552074853697,1.349764086505884,-0.20944899330053088,4.024169290580841
0.20948103739304247,0,1,0,0.5297930025080799,2.654778196726552,1.1359597033427142,-1.8327863922304748
0.47022300363558267,0,0,0,-2.7866855297347977,1.4842775602840297,0.5753594753311855,1.8719825850541127
0.2771132217656439,1,0,0,3.6225662238327616,2.695853151982707,0.6667675813246522,3.0670585849263405
0.533879442415569,1,1,1,-4.715750626637712,0.34925568922679884,3.5482895687542464,-1.8875385438235228
0.4701811273709316,1,0,0,-3.7960889876039965,2.7114257932077797,2.937962978148993,-3.803920337727377
0.7187923961727959,0,1,0,0.7238029666804111,0.8392046324147536,1.735355222441359,-0.5234151223692347
0.5951842085931458,1,1,0,3.4075517345025497,1.508966200306752,0.04506945259502788,-1.798432287154992
0.7038069560308501,1,0,1,0.2995180713745829,1.8195439891251932,-0.5335974901740016,3.7010725611046342
0.5467417817582632,0,1,1,-0.38551671293174217,0.5482265214389962,4.131638234644013,-6.59279847575906
0.827933781042464,0,0,0,-0.3325803434493739,0.6396817941756914,1.6653991976950855,-6.964032210260887
0.7595829238206107,0,1,0,1.084629122176203,1.9837873707713052,-0.48932677377291434,1.4015972463671935
0.34468665375150714,0,0,1,-1.0285866148698055,1.5923571990559986,-1.743985278048183,1.3814716623404015
0.49709271493932566,1,0,0,5.3944274542063315,1.6117926312673965,-5.297452810097715,3.8665689879446608
0.4261824233414907,1,1,1,-0.16516401533702865,2.1189214621706816,5.982183787853737,0.2715380637803397
0.7126388528866777,0,0,1,2.5436374700205575,2.3080451384883385,-1.827349455054792,1.8410777870279458
0.4334922355046796,1,1,0,1.0355722717284093,0.7935636399899024,-0.8908569354484008,-1.4013231823701677
0.3146314061416501,0,1,0,0.7721618556711767,2.6982061085263265,0.7797841531834961,-3.3805724287357686
0.5811918399199529,0,1,1,2.529568619505287,1.858526873302094,0.7343259550632655,-5.174137976265383
0.5978273582850945,0,1,1,-3.52513411667855,1.3471310960865712,-2.6080072451495493,-3.19569062796775
0.35166392906002014,0,0,0,-0.4789913124817339,0.9241265981239338,-1.4805102089700723,2.88557859008617
0.6991949534426037,0,1,0,-2.1123669284611513,2.591102684036125,2.771506219001756,-1.0197290952273177
0.5766143811513145,1,0,0,-3.2016878963628717,2.8750398247216538,-1.753970674660116,5.728778040771943
0.11360489604865721,0,1,0,0.40337039838101385,2.2431435041245864,-0.8279844868652471,1.5173640111900601
0.42767809603280316,0,1,0,0.3785771905084704,0.5087252464732133,3.4246855105370733,0.9753159594390926
0.5383067395123794,0,1,1,-0.09763670655819612,0.9564928467285171,1.6372733289589125,-6.528024990319594
0.5559874613016927,1,1,0,-5.457681522718748,2.759622280080877,-0.04960578503427392,-1.1344555450620573
0.3815894355321406,1,1,0,0.7696943544977617,0.26816764665252635,2.443421463972064,-2.237779328724921
0.6725107441278122,1,0,0,0.5018037184877387,1.81499996366471,2.849338802756667,1.2161172282416743
0.4011500455451536,1,1,0,-4.42112398875852,0.7518322295335065,3.2468833608336074,-1.218651759977732
0.4787643048776104,0,0,1,-0.9189265773658577,2.401727267636771,3.5906111026904046,-1.854579995100061
0.531243128933174,1,0,0,2.42599317816407,1.2807780615952296,-0.8778496463865264,-3.5545643164172445
0.5473844704046084,0,0,0,-0.319638738259575,2.1255073170160594,2.543764323464914,1.9418881631147196
0.1461713807007267,0,0,1,1.707118588613163,1.1054138172865815,2.6344454533142097,3.418032235312079
0.5260202774743798,0,0,1,4.16493272696021,1.5877620431826578,3.0952626471938762,3.298663240072119
0.5551694192816029,0,0,1,-2.3436315922880357,2.924965321955839,1.8955820214136976,-3.8026080760344483
0.5833285153911335,0,1,0,-0.697899042425288,1.5376299932744053,3.6758942713079152,-0.8601150003773221
0.6654541197280379,1,0,1,0.6099494755106333,2.4613730896241326,-0.05144201592024452,1.598758309539189
0.6482553994830706,1,1,0,-0.8807560626463712,1.653398125920178,-3.8638638134245715,-4.282424047403292
0.8350135322369129,0,0,0,3.2867592332644415,0.8565057867782555,-1.3628741883857998,3.527482327866711
0.45438012864437527,0,1,1,-2.5789143369867684,0.15782800898099514,-2.8303068919350443,0.6559834973821757
0.34387207224180794,0,1,0,1.6609200138649456,0.9049634786022183,0.2945319088307475,1.3143408511876593
0.5313161827798483,0,1,1,2.3187648272716377,2.643235874857403,-4.26310333566864,-3.3811144895698595
0.5965813759705673,1,1,1,1.514509097911029,1.05443586032819,3.738491702668123,-0.9110587919775925
0.4961832664475457,1,0,1,-1.2857266115720578,0.8371179257836235,-2.906236876890761,-1.2953887599526048
0.289886361097923,1,1,0,-2.5479477888996582,1.7562700945906848,3.3210353670786334,3.1184358419166553
0.3521347808891207,0,0,1,2.41501121456148,1.3167483384395773,-0.6503630730653244,6.791714125025764
0.4987563374714676,0,1,1,-0.5864168762805845,0.7866392528173375,-6.177123322287757,1.0696194979080689
0.6462367440112146,0,0,0,-0.6376479903671344,1.7234682603491638,-0.48715853404823417,3.8064416089183277
0.38662987512906355,1,1,0,2.5707973898680216,0.78951039396127,-4.900100436869982,-4.753776690268076
0.25321967388813604,1,1,1,-8.202203820583463,1.2991728859135718,-4.567195032900489,-1.9546041730273411
0.841947720105382,1,0,1,-2.2892261466749546,1.195945824425933,-7.429340261853353,0.1191207278158986
0.6957995445442248,1,0,0,2.6571371570416153,0.22305659794104293,6.080446267616914,0.14115588011942642
0.918994917755879,1,1,0,-1.08073235498376,0.09625275241099318,0.8680144742231867,0.6710921900008977
0.14998776689195698,1,0,0,-1.4605926705048036,0.4092654351129087,-2.7013881628419782,-2.848498080207709
0.423848504277332,1,0,0,-1.8500367116108394,0.10441757556765807,-3.7944712847742,-4.494104590637036
0.706858413084728,0,1,0,-1.496743170419155,1.5248817274038557,-6.675440081155663,-3.4405507256974044
0.651734096286847,1,1,0,-2.5227478265770267,0.12366726572084141,0.3832162193290314,2.1090559428360214
0.367543980986692,1,1,0,-0.33855418180738595,2.4979716574154764,2.834538256123407,-0.2641209602530532
0.6248657286144979,1,0,1,-3.967535246853454,1.028243819509874,7.441240647405653,-3.4477148431207274
0.6409243712456123,1,0,1,-1.0601872493663016,2.733229229920474,4.239414130832505,0.8731436668246564
0.5432280981590861,0,0,1,-1.1204719152505422,0.8928072031919798,0.5938869233243459,-1.4057043312259514
