R,A1,A2,A3,Q1,Q2,Q3,Q4
0.5507414335443261,1,0,0,-2.2479901844070476,0.7238458198807285,2.3604639136146455,-7.3414899067723045
0.32598874728544835,1,0,1,-2.526582985562958,1.8428570061258454,-2.1624968494524506,3.82472749628534
0.47128078962928427,1,0,1,-0.9037246570804196,2.6976838667127914,3.1528289471925435,1.7340885029318343
0.3192521831233023,0,0,0,-3.9648188954752506,2.963720279743712,2.6569905619070235,4.2501805375180375
0.20277054802617242,0,0,0,-2.590174807464856,0.4112074202306383,-6.2399871344938,2.7409186225734308
0.33101951054646744,1,0,0,2.8597074267789777,0.60729091776869,-0.45363567899682233,2.1081811816329363
0.5853630846306136,0,1,0,2.7736724247973834,0.9306662188421274,0.09569516529967056,-0.30820225473517515
0.5660297248160477,1,0,1,3.1510225603461,2.993097957440706,-1.6796030602662642,-0.8091338725597101
0.6030519838842769,0,0,1,-1.133396432946948,1.925316346778969,-2.1083351524364566,1.8704752703198009
0.6183969294601477,0,1,0,1.9505710073628766,2.0596446779922246,5.24633992771011,2.845619566068089
0.2703906526967558,0,1,1,4.990524452690668,0.9887526593848937,-1.745697711810251,-1.501776435700831
0.530590816267747,1,0,0,-0.9446994011701005,2.5331464084764606,1.8836563021985109,1.2002720594719118
0.5138605899465767,1,1,0,1.900526050016051,0.03433469396270228,-4.980999432238754,-4.041486640136014
0.3796748045964937,0,0,0,-1.7019222565507803,2.3549274274365612,-0.9004190223585535,-1.75704805056335
0.5101547358086765,1,0,0,-4.589253577810348,2.9437885479615584,3.5135811682744844,-7.504284016163407
0.460479252785695,1,0,0,0.5462163797881634,1.7192964526972978,3.226416299433944,-0.057857607565286
0.33252872071408446,1,0,1,0.6950762608369025,2.1928539140955605,1.7119844601075211,2.431166378630083
0.4998205779014748,1,0,0,4.202194314962579,2.509896467853138,3.2384768564187336,-0.5018812021308108
0.4181406290113533,0,1,1,5.95498180035494,0.3545508464576126,1.7687251775416595,4.26502235482062
0.47396014384363055,1,1,1,0.14690618625138843,2.987677339249567,2.1650816798399397,-1.9396495600650163
0.4467628606189594,0,0,0,1.1444862955319481,2.736412001702837,-3.621512937697195,-1.8166726632683097
0.44625196822566104,0,1,0,0.7817575381972823,0.9323071507727805,1.4107525100856073,1.5889894380731096
0.33788015179745945,1,0,1,-3.8700678543020395,0.03552445334671828,3.2271571291674093,-6.767299556940012
0.5049577938976717,1,0,1,1.7345718424397818,1.1595535208595045,-3.638426182674301,3.8022002629512714
0.3643481492579912,1,1,1,-0.2643292888835332,1.3843565531996913,-2.98460199159515,-5.917928211000628
0.6659047702541888,0,0,0,2.3536770924986388,0.36590460572269357,3.3551453756932608,5.407156993025554
0.5899616739005696,0,0,0,2.373100485485125,2.340937005722033,3.12958679468141,2.4014448561666346
0.33038852681738273,0,1,1,-2.3721153488134163,2.0087975229309296,0.6476263842286953,2.826776462387075
0.340978134574243,0,1,0,2.1908722269892635,2.085727525766984,0.9189342711083497,-4.92385377822473
0.44942792308796986,0,1,0,2.032033357926334,1.7541870499350978,1.38709711495795,0.9479928244989878
0.24463143785807448,1,1,1,2.4660620532226663,1.5656162701175642,-3.610334589328283,-1.346994866375457
0.22987783215561972,1,0,0,-0.6879760597887162,1.0647282792884711,-0.03662609852707296,3.19671796346268
0.2662480078074075,1,1,0,-1.943753545840759,1.5692947593153037,1.6654678424038547,3.0888757238114875
0.6189138923248128,1,1,0,2.2358813792316754,1.5078110820298003,-3.3841888984411455,-2.8292785065873347
0.4747726260160299,0,0,0,-1.428163847422053,1.9539527863773003,-2.7443376414384755,3.110279278090079
0.3655456572562515,1,0,1,-4.150958741380649,0.23106873861015875,-1.3188165526509124,-2.0165506509733335
0.3071789881792108,0,0,0,2.3598880731809473,0.3127196261222469,-0.5397401930503642,-6.80021764951148
0.20086032445126228,1,0,1,3.836911755259198,0.5514263696543367,5.8718518169623515,0.017070131750740198
0.5054732117879951,0,0,0,-0.6094301714249979,0.8302194729927664,-1.891664280908323,-1.2476845551230786
0.42951931692526174,1,1,0,1.1511106937706184,0.016498579845815264,-4.080803725111046,1.8927564742566252
0.36743025146886227,1,1,1,-2.5951009838467107,0.5881209651617452,-2.9529789473628423,3.625905586497491
0.3598370560247422,1,1,1,-2.781226211907792,1.9829839512579372,-1.416349442682633,4.30383089942714
0.326826510292627,0,1,1,-4.682505200499407,2.406576988509906,1.2018523385511057,-7.3445302698268
0.453402501720628,0,0,1,1.1934966372857576,1.7782636551894604,8.47013936840461,0.0579363725099946
0.6342140522209384,1,1,0,3.2196660453050314,1.8954947722104953,2.3632726823274086,6.302897809657961
0.6315172459487157,1,1,1,-3.0885146960661647,2.024614608357657,2.5405734342071082,1.602525173998224
0.1657563877465579,1,1,0,0.7110968816111969,1.2290495297851862,4.795797876564793,0.26270610343111
