R,A1,A2,A3,Q1,Q2,Q3,Q4
0.8231072422249703,0,0,1,-2.8296032810335885,2.2378327435346352,0.7696606874284073,1.9222181433418097
0.39941705660143567,0,1,0,-2.3964293913831436,2.4331183843372193,1.2375947760055512,-0.7005604360875735
0.45934355517568237,1,0,1,1.1737321729438714,1.9161181496943174,2.4491955656220075,-0.22316283041517682
0.5148900538857321,1,0,0,1.9440086896601345,1.194646548593083,-2.1950190425847964,-0.4153883038508491
0.29823180216029016,1,0,1,2.291030051284337,2.5948322387256177,4.914795739228213,0.4568673076345565
0.37323783195410515,0,1,1,0.39567503081421895,2.4241505369996696,5.529564985555628,-1.9317267233009392
0.5964853552798361,1,0,1,0.5308899218101887,1.4377723378425689,2.0985068669525244,3.2475851383765595
0.4192301247020559,0,0,1,5.5485677919925855,0.6379397937184764,-0.22966703072092554,6.139476830380197
0.45846257571233384,0,0,0,-3.9629268807338214,2.924541226157275,-1.745350144651399,-0.40271496310784594
0.31119194984674875,0,0,0,-4.585125680822567,2.499797978214132,5.0129617923377285,-4.107204322463511
0.5742966341051293,1,1,1,6.349170034655003,0.2299545373050167,-1.6949625079056387,0.8784713335832617
0.2871406471520899,0,0,1,3.8670838107402683,0.15142866178826042,-5.840509420693165,2.1062413125899173
0.1918043884188485,1,0,0,-2.0736417788742285,2.522021832850519,-3.660074596163983,2.620354657053518
0.3508643458177148,0,0,1,-1.0643316549973207,1.791466955989468,-2.3145776169960652,-2.455031834013906
0.5609419760914316,1,0,0,0.9144589437602729,1.058537371884517,-0.6668667741117367,0.7533049321769127
0.4951778906673411,1,0,0,-4.03581494577455,1.26526807621314,3.9200553982054807,4.42134924955257
0.5093065059995117,1,1,1,2.4672842275721307,1.8133800692893176,0.032555032423363425,0.8886295470727323
0.6336771473258527,1,1,1,2.537517388879646,2.240341024853354,2.1631967284358185,1.8598334284036768
0.5833886111719647,1,1,0,-0.5792728216917238,0.40102626336947034,3.1157792329137957,0.45111815609100103
0.20803402935927007,1,1,1,-5.890939389998218,0.9331533681061125,-0.3843814103021747,-0.3070947726049854
0.4932031345987402,0,0,1,2.8149453816727354,2.627535256458434,0.022470583424306606,-1.3581416205467693
0.2582486507392433,1,0,0,2.5339288755240386,0.47865375944455923,4.723369280531612,-8.609596494596785
0.5929033889765218,1,0,0,2.522601497213752,2.178447913680098,2.586904958450667,2.5304077018363467
0.35497901343279875,1,1,0,1.5910240820678756,1.6478409478102551,0.21655687181507605,-3.7340033442332823
0.7052706461488746,1,0,0,1.9016889166146516,1.423161213129264,-1.4558335361292727,1.6767567374072994
0.4185028517872834,0,0,1,-1.8278095936824665,1.019387438231845,1.192389799917599,4.700088750735914
0.5590943951695271,1,0,0,-1.0155429595124228,2.8548906029359307,3.408796375735454,-4.945843623565547
0.24081205874677722,1,1,0,-7.920612303003333,1.1477918512359704,0.6055504323752297,1.241229770243441
0.3307439139278859,0,1,1,-0.1188141877708207,0.22631183099327978,0.8916110823730627,-0.8624606200094381
0.2699278431584336,0,1,1,-1.0437549268465618,0.3305683707451007,2.2211091709501387,0.8610308106778306
0.44179665853268635,0,1,1,-0.8853316630664543,1.1249052110529965,0.991186567734397,-5.136154472130658
0.4408287485610707,0,1,1,-2.9044877362961325,0.5009602967654008,-3.591366526059293,-1.426299140648587
0.46059136194148387,1,0,1,0.5120458900235365,1.9355907278483424,-1.8133736207509676,3.081301929263465
0.41442244367130343,1,1,1,0.5033322768176042,2.085411452763167,-1.1796254056582534,2.722708883061111
0.5683366910965459,1,1,0,1.6548356514164133,0.3817297635312785,0.2240055611110227,1.0635346835973567
0.7719370239968333,1,1,1,2.3204071437123996,2.2890854992211658,2.9313680600403536,-2.0436632373637975
0.22274167120205107,1,1,0,-2.851885974091866,2.151584062848114,3.9661281589667317,-2.949276506995914
0.6034756249538767,0,1,0,-1.7672482089064767,0.04602897140510087,-0.24925841376811703,1.2615310220181741
0.2840786235136578,0,0,0,-0.4857136046131017,2.236964747995169,0.6100072274775272,-0.2142616391078414
0.36600343812326275,1,0,1,-1.130778709583472,0.8957310508701907,-4.790498200081211,-1.9963286665066584
0.32084803394634515,0,1,1,-1.1774480477562599,0.7546269372037957,-0.7875634994580666,-1.414397322432103
0.5265895174801155,1,0,1,2.8386582472856556,1.001460883776586,3.3884368783865657,-5.322460368937875
0.37720441876707783,1,0,0,5.991454154151741,1.969962319696441,4.917135186278233,0.4991198962595198
0.5915163426742945,0,0,1,-0.20892573857850077,1.833463430803882,0.7985634962363695,3.07841294905476
0.5281187359150498,0,1,0,-1.2688387206554552,2.216854426761745,2.308427747246629,-0.10448121664334867
0.3269602582833974,1,1,1,0.050446620481914284,1.4678133084868739,-0.863803918368185,1.1735194641808462
0.45546191777433054,1,1,0,-2.3615018151074296,1.0920056953171735,-1.3225938488526219,-1.8885942555010986
0.21174710376266964,1,0,0,-1.0164159284837582,0.010875393134814004,8.805560566203111,-6.651604803355131
0.41253572987634934,0,1,1,-0.4183777823936755,1.0948897709683003,-0.3910790561730729,-4.26668418805996
0.2832866771348168,0,0,0,-1.2992952405591458,1.5850642602077225,1.9508209552490614,-3.98626560622012
0.5605761805511534,0,1,1,-0.9739377240940625,1.0966046345398341,2.9885861629205754,1.6436615013744738
0.5544388501939888,0,1,0,0.9764971840009786,1.660886335618713,2.625124497306638,3.4679694036300295
0.35341146653312333,1,0,1,7.798594385152765,0.30505367251853566,-4.6007886348691205,0.6035792832300586
0.4929277340661904,1,1,1,-1.7444718261520191,1.6443782798213133,-1.1759217974659029,-0.3800152792022071
0.33384771595625434,0,0,0,3.390417623747748,2.428640148693409,-4.342695708169935,-2.456775781016644
0.34330817085854975,1,0,0,-0.06795605898271675,1.985985841427955,0.09936865714556486,0.306584398200232
0.642564917473177,1,0,1,-0.6559778350990277,2.041321944325808,1.6061297045316687,-1.788367164324653
0.3991949604426195,1,0,0,-4.855297170218368,0.16755893338348915,-5.310185585923,-2.727877652278819
0.31554094516819714,0,1,0,-5.176109975467449,2.9246949245467473,-2.651665241884985,2.3872474049707075
0.35330536170915583,1,1,1,-0.8077701977488864,1.8739999016241056,-8.328191651429222,2.5936905436154083
0.44757651119054404,0,1,0,-6.921285811421443,1.1445097997053844,0.8032208626168792,-4.041527013337149
0.40604784118401543,0,1,0,-3.025058321793485,2.8380752962122737,-2.442358899373786,1.4457523091088407
0.6834193669062459,1,0,1,5.324269275000773,1.0816085258461423,-1.4662032433184384,1.0508765403977784
0.4046390450837251,0,1,1,0.34269485044461145,2.9290005234855183,-6.779645522577137,-0.010142946333240394
0.4175583925078221,0,1,1,2.268298451758988,1.1217468951873046,-0.10788170648472728,-1.9783932817610754
0.39615680045930823,0,1,0,0.1510415468476313,0.7353286134183963,-1.3171588472977116,3.216690488097418
0.6165841711240558,1,0,0,-0.5998509379882836,2.0146100332715404,-1.5735822744427197,-0.5967712720492875
0.24379312010908052,0,0,1,2.9297056403366044,2.5561046938009113,-0.7140140672787181,5.445853787497681
0.4904150521044634,1,0,0,1.914864393798327,0.12399275005654908,-0.4016785327276473,6.068655262948248
0.38086533994928146,1,1,1,4.213136773305955,1.6392551928038153,-3.341798930114979,-1.8982462158140443
0.14156098330720593,0,1,0,1.3343023140406418,0.6590803178546502,2.3108263966258416,1.640995386329779
0.25820911567662275,0,0,1,3.782735381776871,2.814644676110612,3.8618926468422736,3.0748597699643296
0.5469278277712617,1,0,1,0.30653037017917767,2.368508299834733,5.578812685777311,0.7441067951702893
0.6265618469897376,1,0,1,0.8999487097313659,2.005812809079366,-1.8532115899863766,-0.6676945850734668
0.2625805683110777,0,1,1,-5.057728016261105,0.959900011890659,-2.454578811405825,4.3990232539534695
0.5065304799128094,0,0,0,-0.5471644549198699,2.3368726989908484,4.793471872130121,2.2691966322871147
